Export Country/Territory,Import Country/Territory,Trade_Value
Netherlands,Burkina Faso,463570.82
Netherlands,Cameroon,3873556.47
Netherlands,Canada,475754442.95
Netherlands,Cape Verde,92086783.94
Netherlands,Central African Republic,36036252.69
Netherlands,Chad,572016.12
Netherlands,Chile,6543242.22
Netherlands,China (mainland),5495129892.96
Netherlands,Colombia,2323874.19
Netherlands,"Congo, D.R.",32930504.8
Netherlands,"Congo, Republic of the",210835763.17000002
Netherlands,Costa Rica,896773.08
Netherlands,Croatia,382685225.35
Netherlands,Curacao,139877128.63
Netherlands,Cyprus,359363472.73
Netherlands,Czechia,349015833.61
Netherlands,Côte d'Ivoire,9756301.38
Netherlands,Denmark,1542714518.27
Netherlands,Djibouti,1096812.03
Netherlands,Dominica,9656.68
Netherlands,Dominican Republic,477894.07
Netherlands,East Timor,30839676.07
Netherlands,Egypt,30370895.29
Netherlands,Equatorial Guinea,24809565.8
Netherlands,Eritrea,51325.61
Netherlands,Estonia,58550818.22
Netherlands,Falkland Islands,7073862.25
Netherlands,Faroe Islands,804545.4299999999
Netherlands,Finland,255379988.17
Netherlands,France,3547122024.66
Netherlands,French Polynesia,17053050.95
Netherlands,Gabon,32897037.02
Netherlands,"Gambia, The",958764.59
Netherlands,Georgia,26214110.16
Netherlands,Germany,9858123288.41
Netherlands,Ghana,33363072.1
Netherlands,Gibraltar,3000079.64
Netherlands,Greece,686145370.51
Netherlands,Greenland,35006.24
Netherlands,Grenada,27416.260000000002
Netherlands,Guinea,11381562.16
Netherlands,Guyana,1306800.8800000001
Netherlands,Haiti,7987292.73
Netherlands,Hong Kong SAR,686439574.0699999
Netherlands,Hungary,224659958.78
Netherlands,Iceland,111199415.18
Netherlands,India,832700.92
Netherlands,Indonesia,3258469.69
Netherlands,Iraq,52434138.78
Netherlands,Ireland,1148621034.91
Netherlands,Israel,1891328.96
Netherlands,Italy,2343245947.27
Netherlands,Japan,5384317461.93
Netherlands,Jordan,39942265.23
Netherlands,Kenya,373968.86
Netherlands,Kosovo,60063168.53
Netherlands,Kuwait,24864199.63
Netherlands,Latvia,37099123.6
Netherlands,Lebanon,61617173.77
Netherlands,Liberia,9799949.49
Netherlands,Libya,95222.66
Netherlands,Liechtenstein,513.16
Netherlands,Lithuania,75258873.01
Netherlands,Luxembourg,25024177.22
Netherlands,"Macedonia, North",32942258.08
Netherlands,Madagascar,353660.51
Netherlands,Malaysia,257207458.32999998
Netherlands,Maldives,3123205.01
Netherlands,Mali,60224113.62
Netherlands,Malta,327096085.79
Netherlands,Mauritania,8509767.97
Netherlands,Mauritius,4912289.55
Netherlands,Moldova,25477305.1
Netherlands,Mongolia,5524492.99
Netherlands,Montenegro,61653755.66
Netherlands,Morocco,6638.1900000000005
Netherlands,Mozambique,4072954.47
Netherlands,New Caledonia,5293216.85
Netherlands,New Zealand,103282263.08
Netherlands,Niger,8762186.34
Netherlands,Nigeria,6160686.16
Netherlands,Norway,52271617.13
Netherlands,Oman,7611615.24
Netherlands,"Other Europe, nes.",24220730.36
Netherlands,Panama,38686444.38
Netherlands,Peru,5310325.98
Netherlands,Philippines,2077446512.22
Netherlands,Poland,1257464525.15
Netherlands,Portugal,1040792508.43
Netherlands,Qatar,47693828.12
Netherlands,Romania,604314138.36
Netherlands,Saudi Arabia,53986583.87
Netherlands,Senegal,19486364.39
Netherlands,Serbia,133913040.98
Netherlands,Seychelles,4861242.57
Netherlands,Sierra Leone,31131467.91
Netherlands,Singapore,401897374.83
Netherlands,Slovakia,40833560.07
Netherlands,Slovenia,69590556.65
Netherlands,Somalia,8051993.97
Netherlands,South Africa,49230903.33
Netherlands,South Korea,3776587026.12
Netherlands,Spain,1362780492.35
Netherlands,Sri Lanka,113977.34999999999
Netherlands,St Kitts and Nevis,2020845.11
Netherlands,St Maarten,2320414.3
Netherlands,St Pierre and Miquelon,8788958.22
Netherlands,Sudan,12342547.26
Netherlands,Suriname,70217652.12
Netherlands,Sweden,1179563922.66
Netherlands,Switzerland,56071009.33
Netherlands,Taiwan,179726054.13
Netherlands,Tanzania,9920.86
Netherlands,Thailand,73676347.64
Netherlands,Togo,9389512.01
Netherlands,Turkey,105384131.31
Netherlands,Ukraine,91771621.09
Netherlands,United Arab Emirates,285118403.85
Netherlands,United Kingdom,4677062753.26
Netherlands,United States,469703981.4
Netherlands,Uruguay,539172.71
Netherlands,Vietnam,75903271.62
Netherlands,Wallis and Futuna Islands,2269038.46
Netherlands,West Bank,8747280.959999999
Netherlands,Yemen,13055886.94
Netherlands,Zambia,75388.36
New Caledonia,France,155602.4
New Zealand,American Samoa,48405177.1
New Zealand,Australia,2480609025.09
New Zealand,Austria,37975772.01
New Zealand,Bahrain,2726764.85
New Zealand,Barbados,27121678.8
New Zealand,Belgium,106258515.85
New Zealand,Bermuda,1109077.04
New Zealand,Bulgaria,511796.44
New Zealand,Cambodia,10019365.24
New Zealand,Canada,997620771.77
New Zealand,Chile,266893.92
New Zealand,China (mainland),14910053737.28
New Zealand,Cook Islands,43222386.49
New Zealand,Cyprus,12594591.43
New Zealand,Czechia,162619.31
New Zealand,Denmark,22999616.58
New Zealand,Egypt,25430519.01
New Zealand,Fiji,100260245.18
New Zealand,France,14269849.74
New Zealand,French Polynesia,99880827.82
New Zealand,Germany,87282495.38
New Zealand,Gibraltar,4746382.97
New Zealand,Guam,5994461.07
New Zealand,Hong Kong SAR,200680735.04
New Zealand,Indonesia,202590454.99
New Zealand,Ireland,600.95
New Zealand,Italy,3177210.0700000003
New Zealand,Jamaica,28290402.11
New Zealand,Japan,1400411862.67
New Zealand,Jordan,42189109.78
New Zealand,Kiribati,11115868.3
New Zealand,Kuwait,5844024.49
New Zealand,Lebanon,20584494.86
New Zealand,Libya,3006599.61
New Zealand,Lithuania,162193.4
New Zealand,Malaysia,287662793.77
New Zealand,Marshall Islands,828355.14
New Zealand,Mauritius,9503097.95
New Zealand,Mayotte,645052.4
New Zealand,Mexico,3768871.66
New Zealand,Micronesia,1458581.12
New Zealand,Montenegro,1996842.76
New Zealand,Nauru,25626.77
New Zealand,Netherlands,210352107.63
New Zealand,New Caledonia,58056056.82
New Zealand,Niue,7952366.04
New Zealand,Norfolk Island,1361464.43
New Zealand,Northern Mariana Islands,4137026.82
New Zealand,Norway,13317525.97
New Zealand,Oman,5067832.23
New Zealand,Papua New Guinea,114884250.22
New Zealand,Philippines,256667440.87
New Zealand,Portugal,12608416.85
New Zealand,Réunion,146582.11
New Zealand,Saudi Arabia,245329988.76
New Zealand,Singapore,123536937.91
New Zealand,Solomon Islands,3748183.7600000002
New Zealand,Somalia,50968895.019999996
New Zealand,South Africa,795502.64
New Zealand,South Korea,1707896487.37
New Zealand,Spain,4850424.36
New Zealand,St Lucia,4917351.4399999995
New Zealand,Sweden,27827400.19
New Zealand,Taiwan,1496513292.38
New Zealand,Thailand,217212646.88
New Zealand,Tonga,62806033.47
New Zealand,Trinidad and Tobago,15617551.34
New Zealand,Tunisia,3755703.03
New Zealand,Turkey,10722616.629999999
New Zealand,Tuvalu,1377477.15
New Zealand,United Arab Emirates,26672778.8
New Zealand,United Kingdom,155338395.29
New Zealand,United States,10750628175.789999
New Zealand,Vanuatu,6502942.51
New Zealand,Vietnam,62446537.31
New Zealand,Wallis and Futuna Islands,11198074.18
New Zealand,Western Samoa,44176832.89
Nicaragua,China (mainland),1576483.52
Nicaragua,Costa Rica,194339774.61
Nicaragua,Dominican Republic,116770.72
Nicaragua,El Salvador,243286744.82999998
Nicaragua,Guatemala,264215566.6
Nicaragua,Ireland,204676.94
Nicaragua,Japan,714668.89
Nicaragua,Mexico,79921610.89
Nicaragua,Panama,1069654.01
Nicaragua,Taiwan,119038501.71
Nicaragua,Thailand,460089.98
Nicaragua,United States,1763590629.49
Nigeria,Belgium,850.3
Nigeria,Canada,631.2
Nigeria,Ghana,68030.6
Nigeria,Ireland,1640914.92
Nigeria,South Africa,279.16
Niue,Senegal,15163.62
Norway,Austria,100574.36
Norway,Belgium,493083.05
Norway,China (mainland),5103387.61
Norway,Denmark,112217007.33
Norway,Estonia,345059.79
Norway,Faroe Islands,684324.53
Norway,Finland,13831.57
Norway,France,2796829.63
Norway,Germany,28257311.76
Norway,Greenland,156171.49
Norway,Honduras,523111.8
Norway,Hungary,543891.51
Norway,Indonesia,4848709.93
Norway,Ireland,4200.35
Norway,Latvia,142230.1
Norway,Lithuania,11478379.53
Norway,Malaysia,422331.84
Norway,Mali,13365.72
Norway,Malta,33789.12
Norway,Netherlands,344723.32
Norway,Poland,496746.98
Norway,Portugal,1796.72
Norway,Romania,1460328.16
Norway,Russia,3294435.1
Norway,Singapore,5799.28
Norway,South Korea,322548.5
Norway,Spain,277294.16000000003
Norway,Sweden,29825551.86
Norway,Switzerland,2368143.83
Norway,Taiwan,1100851.39
Norway,Thailand,191603.43
Norway,Ukraine,153884.18
Norway,United Arab Emirates,233977.17
Norway,United Kingdom,3539287.96
Norway,United States,2449600.56
Norway,Uruguay,57040.76
Norway,Vietnam,27557.96
Oman,Bahrain,2467523.56
Oman,Djibouti,17551.37
Oman,Kuwait,21879.989999999998
Oman,Marshall Islands,16415.7
Oman,Qatar,23309162.36
Oman,Saudi Arabia,1154063.8499999999
Oman,Somalia,832777.0599999999
Oman,Turkey,2750.39
Oman,United Arab Emirates,995289.34
Oman,Yemen,277539.87
"Other Europe, nes.","Congo, Republic of the",2801.5199999999995
"Other Europe, nes.",Egypt,820953.8
"Other Europe, nes.",French Polynesia,937357.0199999999
"Other Europe, nes.",Ireland,12406474.670000002
"Other Europe, nes.",Italy,5988.06
"Other Europe, nes.",Madagascar,8285598.36
"Other Europe, nes.",Mauritius,21764.88
"Other Europe, nes.",Netherlands,7123134.95
"Other Europe, nes.",Pakistan,55702.26
"Other Europe, nes.",Romania,15818.22
"Other Europe, nes.",Saudi Arabia,795170.52
"Other Europe, nes.",Spain,112621018.05000001
"Other Western Asia, nes",Hong Kong SAR,179868.07
Pakistan,Afghanistan,1176517.26
Pakistan,Australia,436682.82
Pakistan,Azerbaijan,3994432.65
Pakistan,Bahrain,958979.6900000001
Pakistan,Djibouti,237342.43
Pakistan,France,395.74
Pakistan,Hong Kong SAR,31225646.22
Pakistan,Japan,225757.92
Pakistan,Kuwait,4645304.29
Pakistan,Malaysia,2645687.88
Pakistan,Maldives,5180091.22
Pakistan,Mauritius,3424.3
Pakistan,Mozambique,12012.68
Pakistan,Oman,6709760.45
Pakistan,Qatar,14367811.33
Pakistan,Saudi Arabia,33150389.83
Pakistan,South Korea,27475.11
Pakistan,Sri Lanka,52.7
Pakistan,United Arab Emirates,21707862.13
Pakistan,Vietnam,1062320.05
Panama,China (mainland),181846975.35
Panama,Cuba,10623289.5
Panama,Dominican Republic,38216.67
Panama,El Salvador,12173410.26
Panama,Guatemala,5564995.73
Panama,Guyana,1235022.69
Panama,Honduras,1377753.01
Panama,Hong Kong SAR,396517.27
Panama,Ireland,5929.9
Panama,Jamaica,15188467.55
Panama,Nicaragua,4205234.17
Panama,Peru,2252927.61
Panama,Taiwan,10038514.39
Panama,Trinidad and Tobago,25110824.32
Papua New Guinea,Solomon Islands,4110430.23
Paraguay,Albania,140833665.17
Paraguay,Angola,319392554.67
Paraguay,Antigua and Barbuda,4210467.43
Paraguay,Armenia,2791507.94
Paraguay,Aruba,3088954.38
Paraguay,Austria,957106.7
Paraguay,Azerbaijan,4189249.94
Paraguay,Bahamas,1099946.19
Paraguay,Bahrain,8381126.0
Paraguay,Brazil,485100814.79
Paraguay,Chile,621483264.7
Paraguay,Colombia,76435421.19
Paraguay,"Congo, D.R.",1021422.02
Paraguay,"Congo, Republic of the",3478654.75
Paraguay,Cuba,937.87
Paraguay,Curacao,520111.86
Paraguay,Côte d'Ivoire,1533257.6800000002
Paraguay,Egypt,84181188.22
Paraguay,Equatorial Guinea,3114519.9899999998
Paraguay,France,11307.86
Paraguay,Gabon,34799815.59
Paraguay,Gaza Strip,7017572.3100000005
Paraguay,Georgia,19418193.08
Paraguay,Germany,371351.7
Paraguay,Ghana,382125888.59000003
Paraguay,Hong Kong SAR,335946638.07
Paraguay,Iraq,65438081.019999996
Paraguay,Israel,460107862.2
Paraguay,Italy,297244465.26
Paraguay,Jordan,4066671.4899999998
Paraguay,Kosovo,24687600.6
Paraguay,Kuwait,131941987.54
Paraguay,Lebanon,10000716.92
Paraguay,Libya,23571921.25
Paraguay,"Macedonia, North",189152555.19
Paraguay,Malaysia,875691.8
Paraguay,Netherlands,25511722.24
Paraguay,Netherlands Antilles,1928668.06
Paraguay,Peru,17219085.9
Paraguay,Portugal,11592881.32
Paraguay,Qatar,29542666.4
Paraguay,Russia,728553422.86
Paraguay,Saudi Arabia,20419474.68
Paraguay,Seychelles,5211288.76
Paraguay,Sierra Leone,103222631.2
Paraguay,Singapore,8397036.98
Paraguay,Somalia,38121588.99
Paraguay,Spain,4726075.51
Paraguay,Switzerland,2870874.42
Paraguay,Taiwan,2466195175.02
Paraguay,Tunisia,11980490.97
Paraguay,Turkey,456065.74
Paraguay,United Arab Emirates,4652269.49
Paraguay,United Kingdom,47785558.160000004
Paraguay,Uruguay,178435970.07
Paraguay,Vietnam,226632299.57
Peru,Austria,17945.33
Peru,Chile,2098254.35
Peru,France,576.41
Peru,Panama,4371609.79
Peru,South Korea,2521961.05
Peru,Venezuela,318.14
Philippines,Australia,20296209.57
Philippines,Bahrain,26255607.7
Philippines,Brunei,9940322.25
Philippines,Cambodia,182854.24
Philippines,Canada,1727262.23
Philippines,Egypt,22232.31
Philippines,France,205797.06
Philippines,Guatemala,88321.09
Philippines,Hong Kong SAR,19562404.57
Philippines,Iceland,9433.77
Philippines,Ireland,920.02
Philippines,Israel,93976.5
Philippines,Italy,223821.01
Philippines,Japan,13406626.870000001
Philippines,Jordan,244081.03
Philippines,Kiribati,10352587.76
Philippines,Kuwait,15782852.49
Philippines,Lebanon,420907.53
Philippines,Macao SAR,398284.9
Philippines,Malaysia,1779865.27
Philippines,Maldives,135172.92
Philippines,Marshall Islands,5025.28
Philippines,Micronesia,110278.03
Philippines,Nauru,8700.06
Philippines,Netherlands,3051478.81
Philippines,New Zealand,5261420.64
Philippines,Nicaragua,49512.229999999996
Philippines,Norway,2957.7799999999997
Philippines,Oman,4031287.08
Philippines,Palau,1398603.56
Philippines,Papua New Guinea,3518922.38
Philippines,Portugal,147.25
Philippines,Qatar,55683575.9
Philippines,Saudi Arabia,2622107.1
Philippines,Singapore,2696434.91
Philippines,South Korea,1329924.95
Philippines,Switzerland,27447.93
Philippines,Taiwan,9103866.39
Philippines,Thailand,420848.94
Philippines,United Arab Emirates,180973128.8
Philippines,United Kingdom,884968.45
Philippines,Vietnam,105084.88
Pitcairn Island,France,39896.77
Poland,Albania,9233655.18
Poland,Algeria,12757.11
Poland,Angola,49327002.37
Poland,Armenia,555355.2
Poland,Australia,146219.05
Poland,Austria,347626354.2
Poland,Azerbaijan,1201246.74
Poland,Bahamas,529007.15
Poland,Bahrain,1187634.03
Poland,Belarus,45757739.9
Poland,Belgium,1275447957.82
Poland,Bosnia and Herzegovina,13830277.65
Poland,Bulgaria,577478544.7
Poland,Cameroon,1246088.35
Poland,Canada,69342689.79
Poland,Cape Verde,2462456.2
Poland,Central African Republic,808380.88
Poland,Chile,55325106.88
Poland,China (mainland),884.78
Poland,Comoros,1613561.4500000002
Poland,"Congo, D.R.",26584566.5
Poland,"Congo, Republic of the",9517640.95
Poland,Croatia,576528037.13
Poland,Cuba,209490027.72
Poland,Curacao,17925462.19
Poland,Cyprus,88258690.74
Poland,Czechia,1847252742.7
Poland,Côte d'Ivoire,106466703.05
Poland,Denmark,1958885428.52
Poland,Egypt,257.36
Poland,Equatorial Guinea,4510750.81
Poland,Estonia,409951858.46
Poland,Ethiopia,46739.13
Poland,Finland,327177054.53000003
Poland,France,7233869816.29
Poland,French Polynesia,1799649.41
Poland,Gabon,84129685.27
Poland,"Gambia, The",2518021.44
Poland,Georgia,63012458.07
Poland,Germany,6810100004.43
Poland,Ghana,108959146.54
Poland,Greece,349524819.84
Poland,Guam,12110895.82
Poland,Guinea,3056067.29
Poland,Haiti,9190091.78
Poland,Hong Kong SAR,304219146.39
Poland,Hungary,1918031568.6
Poland,Iceland,34766277.11
Poland,India,3165712.83
Poland,Indonesia,1469.5
Poland,Ireland,794011035.97
Poland,Israel,529109545.3
Poland,Italy,1185790165.66
Poland,Japan,390529061.99
Poland,Jordan,2252.9
Poland,Kosovo,4830534.99
Poland,Latvia,507532937.33
Poland,Lebanon,676290.38
Poland,Liberia,18858895.12
Poland,Lithuania,1200695578.85
Poland,Luxembourg,13673705.0
Poland,Macao SAR,1322261.52
Poland,"Macedonia, North",60162817.43
Poland,Mali,1307055.81
Poland,Malta,88411259.9
Poland,Mauritania,685.6700000000001
Poland,Mauritius,5538096.45
Poland,Moldova,260044265.34
Poland,Mongolia,56332957.75
Poland,Montenegro,1099046.04
Poland,Morocco,2715816.7600000002
Poland,Myanmar,33382544.66
Poland,Netherlands,2239897820.12
Poland,New Zealand,272523455.45
Poland,Nigeria,636409.64
Poland,Northern Mariana Islands,1459033.38
Poland,Norway,29607666.84
Poland,Oman,267.06
Poland,"Other Europe, nes.",11324062.95
Poland,Pakistan,12079.56
Poland,Philippines,31335.62
Poland,Portugal,250798721.07999998
Poland,Qatar,26463980.05
Poland,Romania,1710899403.16
Poland,Russia,18894142.14
Poland,Saudi Arabia,40090930.28
Poland,Senegal,5004863.07
Poland,Serbia,36701861.88
Poland,Seychelles,12295778.19
Poland,Sierra Leone,1568288.44
Poland,Singapore,64423215.97
Poland,Slovakia,1258404005.21
Poland,Slovenia,159643129.4
Poland,South Korea,870.61
Poland,Spain,1169838996.57
Poland,Sweden,730840530.28
Poland,Switzerland,44974584.410000004
Poland,Taiwan,6090868.79
Poland,Tajikistan,11678038.219999999
Poland,Thailand,282428.56
Poland,Togo,4808938.3
Poland,Tunisia,924310.21
Poland,Turkey,20897074.19
Poland,Turkmenistan,497873.73
Poland,Ukraine,1253333853.97
Poland,United Arab Emirates,39045291.78
Poland,United Kingdom,13847655620.58
Poland,United States,2260668289.7400002
Poland,Uzbekistan,5564989.95
Poland,Vietnam,119184413.96
Poland,West Bank,16892348.25
Portugal,Albania,5.72
Portugal,Andorra,2020693.58
Portugal,Angola,614494177.05
Portugal,Antigua and Barbuda,146627.87
Portugal,Aruba,56525.83
Portugal,Australia,497.54
Portugal,Austria,657785.26
Portugal,Belgium,81378218.96000001
Portugal,Brazil,1922818.15
Portugal,British Virgin Islands,55220.05
Portugal,Bulgaria,15347705.870000001
Portugal,Cameroon,23235.36
Portugal,Canada,4164262.37
Portugal,Cape Verde,194861187.18
Portugal,Chile,359.35
Portugal,China (mainland),85266498.02000001
Portugal,"Congo, D.R.",1937685.22
Portugal,"Congo, Republic of the",1811426.65
Portugal,Croatia,2300823.13
Portugal,Cuba,5600763.96
Portugal,Curacao,1419.5
Portugal,Cyprus,211215.93
Portugal,Czechia,1737385.18
Portugal,Côte d'Ivoire,2193237.12
Portugal,Denmark,1255851.24
Portugal,East Timor,9928825.74
Portugal,Equatorial Guinea,503893.29
Portugal,Estonia,18019.99
Portugal,Ethiopia,427.45
Portugal,Finland,3245155.7
Portugal,France,320840400.19
Portugal,Gabon,10654.87
Portugal,Georgia,538904.5800000001
Portugal,Germany,51827708.06
Portugal,Ghana,305736.08999999997
Portugal,Gibraltar,39964.62
Portugal,Greece,22622341.11
Portugal,Guinea,920.05
Portugal,Guinea-Bissau,7773725.43
Portugal,Hong Kong SAR,1438497.4000000001
Portugal,Hungary,876.0600000000001
Portugal,Iceland,17.79
Portugal,Indonesia,14.92
Portugal,Ireland,6073976.43
Portugal,Israel,52.13
Portugal,Italy,15623039.040000001
Portugal,Japan,46630829.660000004
Portugal,Latvia,98631.29000000001
Portugal,Lebanon,850269.92
Portugal,Liberia,187298.32
Portugal,Liechtenstein,13.43
Portugal,Lithuania,8387821.45
Portugal,Luxembourg,76442745.17999999
Portugal,Macao SAR,24239898.35
Portugal,"Macedonia, North",5116328.13
Portugal,Malaysia,6449.97
Portugal,Malta,2680254.42
Portugal,Mexico,607.73
Portugal,Mozambique,33448289.02
Portugal,Namibia,2750396.14
Portugal,Netherlands,39088716.410000004
Portugal,New Zealand,118.92
Portugal,Niger,9186.95
Portugal,Nigeria,305009.28
Portugal,Norway,15264.68
Portugal,"Other Europe, nes.",65153.880000000005
Portugal,Paraguay,270.31
Portugal,Philippines,11.68
Portugal,Poland,16326817.83
Portugal,Romania,2962752.69
Portugal,Saudi Arabia,5.32
Portugal,Senegal,2115.02
Portugal,Serbia,204367.0
Portugal,Seychelles,381880.98
Portugal,Singapore,5985821.14
Portugal,Slovakia,175287.42
Portugal,South Korea,21699611.26
Portugal,Spain,1094825526.91
Portugal,St Barthélemy,148879.95
Portugal,Sweden,1721126.3599999999
Portugal,Switzerland,55022087.839999996
Portugal,São Tomé and Príncipe,14255808.08
Portugal,Thailand,277768.74
Portugal,Ukraine,63507.159999999996
Portugal,United Arab Emirates,655837.37
Portugal,United Kingdom,95719440.31
Portugal,Venezuela,37172.42
Portugal,Zambia,180787.08
Qatar,Georgia,241533.47
Qatar,Kuwait,17516472.45
Qatar,Oman,2434445.9
Qatar,Saudi Arabia,2062747.2000000002
Qatar,Turkey,153.42000000000002
Qatar,United Arab Emirates,34533960.28
"Rest of America, nes.",Chile,1212.66
"Rest of America, nes.",Hong Kong SAR,290420.28
Romania,Austria,1236429594.16
Romania,Azerbaijan,477735.5
Romania,Belgium,134082703.96
Romania,Bulgaria,194237856.67
Romania,China (mainland),1088.82
Romania,"Congo, Republic of the",915418.93
Romania,Croatia,42808697.65
Romania,Cyprus,105858936.32000001
Romania,Czechia,17814660.63
Romania,Côte d'Ivoire,1534274.31
Romania,Denmark,55288660.410000004
Romania,Estonia,16521724.07
Romania,Finland,120188212.86999999
Romania,France,404222918.8
Romania,Germany,395338306.90000004
Romania,Greece,16659561.11
Romania,Hungary,165745764.14000002
Romania,Iceland,1451362.7
Romania,Ireland,65935968.91
Romania,Italy,555795831.32
Romania,Latvia,34201.55
Romania,Lithuania,188869.65
Romania,Luxembourg,2402049.8
Romania,"Macedonia, North",783486.91
Romania,Malta,7223525.63
Romania,Moldova,102852194.04
Romania,Netherlands,351653446.67
Romania,Norway,323230.97000000003
Romania,"Other Europe, nes.",494490.83
Romania,Poland,35390988.76
Romania,Serbia,42884592.66
Romania,Slovakia,9567916.01
Romania,Slovenia,2039656.57
Romania,South Africa,25778.91
Romania,Spain,564006358.1
Romania,Sweden,2785126.63
Romania,Switzerland,2245089.3
Romania,Togo,2652022.94
Romania,Turkey,41292049.12
Romania,Ukraine,161653247.29
Romania,United Arab Emirates,336984.75
Romania,United Kingdom,646264531.63
Romania,Uzbekistan,303.92
Russia,Angola,5802374.58
Russia,Armenia,70450231.86
Russia,Austria,11801796.59
Russia,Azerbaijan,262185128.76
Russia,Bahamas,116843.14
Russia,Belarus,453799391.69
Russia,Benin,1757120.36
Russia,Bulgaria,13839.23
Russia,Cambodia,234586.86000000002
Russia,Central African Republic,76563.94
Russia,China (mainland),1239645305.39
Russia,"Congo, D.R.",869706.43
Russia,"Congo, Republic of the",90201.5
Russia,Croatia,11499.960000000001
Russia,Czechia,5240.61
Russia,Ecuador,160007.96
Russia,Egypt,27502.45
Russia,Estonia,54030.74
Russia,Gabon,52284.74
Russia,Georgia,161006246.52
Russia,Ghana,70435.89
Russia,Guinea,1687533.18
Russia,Hong Kong SAR,87852309.79
Russia,India,3683.7
Russia,Indonesia,533743.12
Russia,Ireland,45.78
Russia,Israel,514258.99
Russia,Japan,152822.52
Russia,Jordan,42617.159999999996
Russia,Kazakhstan,2834533096.32
Russia,Kuwait,2599309.62
Russia,Kyrgyzstan,64277942.39
Russia,Lebanon,167477.7
Russia,Liberia,686856.4199999999
Russia,Lithuania,36377.07
Russia,Malaysia,140747.23
Russia,Malta,625451.77
Russia,Marshall Islands,60346.42
Russia,Moldova,5842974.89
Russia,Mongolia,94116748.08
Russia,Morocco,74748667.55
Russia,Myanmar,9245.460000000001
Russia,Oman,3142.91
Russia,Panama,37602.05
Russia,Philippines,83411.22
Russia,Romania,1355905.2
Russia,Saudi Arabia,54645660.61
Russia,Serbia,22416740.240000002
Russia,Singapore,115673.06
Russia,St Kitts and Nevis,5297.1
Russia,Taiwan,673309.41
Russia,Tajikistan,56186976.17
Russia,Turkmenistan,2308137.71
Russia,United Arab Emirates,5105201.33
Russia,Uzbekistan,38185462.22
Russia,Vietnam,588516069.75
Rwanda,"Congo, D.R.",2338233.08
Réunion,Côte d'Ivoire,3022.94
San Marino,Russia,5480273.7
San Marino,United States,645965.93
Saudi Arabia,Bahrain,76772287.6
Saudi Arabia,Bangladesh,5259609.74
Saudi Arabia,Belgium,313.29
Saudi Arabia,Côte d'Ivoire,526423.23
Saudi Arabia,Djibouti,835580.68
Saudi Arabia,Eritrea,109417.52
Saudi Arabia,France,124.16
Saudi Arabia,"Gambia, The",14746104.63
Saudi Arabia,Guinea,4250004.86
Saudi Arabia,Iraq,160001825.74
Saudi Arabia,Jordan,73408263.06
Saudi Arabia,Kuwait,285418318.58
Saudi Arabia,Lebanon,4744219.29
Saudi Arabia,Libya,752215.97
Saudi Arabia,Oman,41255937.28
Saudi Arabia,Pakistan,5618297.99
Saudi Arabia,Qatar,24036470.52
Saudi Arabia,Sudan,399627.57
Saudi Arabia,Tanzania,13730623.27
Saudi Arabia,Turkey,999.59
Saudi Arabia,United Arab Emirates,462278361.58
Saudi Arabia,Vietnam,191234402.53
Saudi Arabia,Yemen,38060759.92
Senegal,Burkina Faso,390092.45
Senegal,"Congo, Republic of the",164735.56
Senegal,Côte d'Ivoire,30151.28
Senegal,"Gambia, The",131487.18
Senegal,Guinea-Bissau,34254.21
Senegal,Mali,1629838.96
Senegal,Sierra Leone,15430.400000000001
Serbia,Albania,3466.33
Serbia,Angola,761298.0700000001
Serbia,Australia,1466129.73
Serbia,Austria,33906125.5
Serbia,Bosnia and Herzegovina,597813896.16
Serbia,Bulgaria,1559585.98
Serbia,China (mainland),128159420.06
Serbia,Croatia,64404997.09
Serbia,Cyprus,5316.5
Serbia,Côte d'Ivoire,2892304.75
Serbia,Equatorial Guinea,430500.87
Serbia,France,16241.48
Serbia,Germany,1177710.58
Serbia,Greece,607416.3
Serbia,Hungary,150331330.26
Serbia,Iraq,420579.23
Serbia,Lebanon,337021.33
Serbia,Liberia,644542.48
Serbia,"Macedonia, North",84891757.67
Serbia,Montenegro,202086872.45
Serbia,Romania,5654901.66
Serbia,Russia,12968256.51
Serbia,Sierra Leone,2778634.51
Serbia,Slovenia,19123675.75
Serbia,Spain,903291.62
Serbia,Sweden,705744.2200000001
Serbia,Switzerland,38133.67
Serbia,Syria,80402.98
Serbia,Ukraine,1713362.98
Serbia,United Arab Emirates,473576.59
Seychelles,"Gambia, The",134666.49
Seychelles,Mauritius,2258.55
Sierra Leone,Austria,5285.72
Sierra Leone,France,13091.07
Singapore,Australia,19582666.53
Singapore,Bahrain,729391.77
Singapore,Bangladesh,1299936.04
Singapore,Barbados,81590.42
Singapore,Belgium,3056573.59
Singapore,Bhutan,26215.84
Singapore,British Indian Ocean Territories,148142.64
Singapore,Brunei,57822772.04
Singapore,Cambodia,6729519.3
Singapore,Costa Rica,10408.61
Singapore,East Timor,24301933.76
Singapore,France,542154.06
Singapore,Hong Kong SAR,83073627.43
Singapore,Indonesia,1229188.02
Singapore,Italy,9509460.629999999
Singapore,Japan,3184948.29
Singapore,Kuwait,3157489.2
Singapore,Malaysia,123268854.69
Singapore,Maldives,25101244.830000002
Singapore,Mauritius,1930038.32
Singapore,Micronesia,264097.7
Singapore,Myanmar,11561238.27
Singapore,Nauru,447431.83
