Export Country/Territory,Import Country/Territory,Trade_Value
Sweden,Canada,85415.1
Sweden,Chile,385642.55000000005
Sweden,China (mainland),18367.829999999998
Sweden,Colombia,5899.77
Sweden,"Congo, D.R.",450905.86
Sweden,"Congo, Republic of the",759445.96
Sweden,Cook Islands,82546.86
Sweden,Croatia,1452662.83
Sweden,Cyprus,478121.57
Sweden,Czechia,31574398.25
Sweden,Côte d'Ivoire,1629015.45
Sweden,Denmark,633738692.25
Sweden,Estonia,35647438.88
Sweden,Ethiopia,2195.08
Sweden,Faroe Islands,160594.37
Sweden,Finland,630717940.2
Sweden,France,153640080.26
Sweden,Gabon,163908.26
Sweden,Georgia,75132.13
Sweden,Germany,233399269.70000002
Sweden,Ghana,32351.89
Sweden,Greece,8206115.9399999995
Sweden,Greenland,15038.85
Sweden,Guinea,23414.23
Sweden,Guyana,367537.15
Sweden,Haiti,19062.06
Sweden,Hong Kong SAR,28447588.66
Sweden,Hungary,23083012.23
Sweden,Iceland,2761852.8000000003
Sweden,India,66.59
Sweden,Indonesia,24256.83
Sweden,Iran,134.97
Sweden,Iraq,11239.59
Sweden,Ireland,11376742.18
Sweden,Israel,11.79
Sweden,Italy,73835174.53
Sweden,Japan,37785595.35
Sweden,Kenya,818.6700000000001
Sweden,Kosovo,78560.65
Sweden,Kuwait,6715.740000000002
Sweden,Latvia,27571700.4
Sweden,Lebanon,58012.94
Sweden,Liberia,58017.659999999996
Sweden,Lithuania,8321196.76
Sweden,Luxembourg,905125.13
Sweden,"Macedonia, North",114764.48
Sweden,Malaysia,644643.3
Sweden,Mali,1281.17
Sweden,Malta,2159905.33
Sweden,Mauritania,206.6
Sweden,Mexico,208.58
Sweden,Moldova,770.86
Sweden,Netherlands,18392502.99
Sweden,New Caledonia,14691378.16
Sweden,New Zealand,117511806.67999999
Sweden,Nigeria,47.52
Sweden,North Korea,131431.09
Sweden,Norway,85360757.11
Sweden,Oman,270.75
Sweden,"Other Europe, nes.",16122.45
Sweden,Pakistan,2513.49
Sweden,Paraguay,502.31
Sweden,Philippines,6060298.05
Sweden,Poland,49553222.04
Sweden,Portugal,5661325.07
Sweden,Romania,6988637.4799999995
Sweden,Russia,42421835.72
Sweden,Saudi Arabia,327.16
Sweden,Senegal,29825.77
Sweden,Serbia,829120.78
Sweden,Seychelles,438308.42000000004
Sweden,Singapore,5865203.18
Sweden,Slovakia,7905005.21
Sweden,Slovenia,48445.58
Sweden,South Africa,65.53
Sweden,South Korea,24143202.81
Sweden,Spain,122494721.34
Sweden,St Vincent and the Grenadines,4881.24
Sweden,Sudan,7013.42
Sweden,Switzerland,2126443.04
Sweden,Taiwan,6266852.7299999995
Sweden,Tanzania,179.34
Sweden,Thailand,1155103.16
Sweden,Turkey,30184.94
Sweden,Uganda,50.35
Sweden,Ukraine,794710.0800000001
Sweden,United Arab Emirates,26885.17
Sweden,United Kingdom,272257604.69
Sweden,United States,13455423.65
Sweden,Uruguay,18318.04
Sweden,Venezuela,9.78
Sweden,Vietnam,27448.899999999998
Sweden,Zambia,331.45
Switzerland,Albania,78646.65
Switzerland,Angola,101840.53
Switzerland,Argentina,8930.41
Switzerland,Australia,11.2
Switzerland,Austria,16716823.8
Switzerland,Azerbaijan,13040.75
Switzerland,Bahrain,207.66
Switzerland,Belarus,12799.23
Switzerland,Belgium,820864.3200000001
Switzerland,Bolivia,2378.6400000000003
Switzerland,Brazil,226167.03
Switzerland,Bulgaria,3.37
Switzerland,Canada,1389.94
Switzerland,Chile,25.82
Switzerland,China (mainland),4085185.46
Switzerland,Colombia,272.09999999999997
Switzerland,"Congo, D.R.",117220.59000000001
Switzerland,"Congo, Republic of the",35618.61
Switzerland,Croatia,2037408.53
Switzerland,Cuba,557.17
Switzerland,Cyprus,1608.14
Switzerland,Czechia,75769.6
Switzerland,Côte d'Ivoire,313156.47000000003
Switzerland,Denmark,12291.34
Switzerland,Ecuador,1718.19
Switzerland,Egypt,4507.72
Switzerland,El Salvador,1618.94
Switzerland,Estonia,2393.29
Switzerland,Ethiopia,5156.6900000000005
Switzerland,Finland,1429.45
Switzerland,France,32061672.87
Switzerland,French Polynesia,1027.47
Switzerland,Georgia,6090.12
Switzerland,Germany,43215091.73
Switzerland,Ghana,994.0999999999999
Switzerland,Greece,18825.05
Switzerland,Hong Kong SAR,422035.79
Switzerland,Hungary,2665605.3800000004
Switzerland,India,28.549999999999997
Switzerland,Indonesia,528.87
Switzerland,Ireland,1155743.78
Switzerland,Italy,4430470.16
Switzerland,Japan,196408.99
Switzerland,Kazakhstan,402.96
Switzerland,Kenya,3652.61
Switzerland,Kosovo,1999.6999999999998
Switzerland,Latvia,994.52
Switzerland,Liberia,46832.780000000006
Switzerland,Luxembourg,694.54
Switzerland,Macao SAR,72287.71
Switzerland,"Macedonia, North",320774.76
Switzerland,Malaysia,12314.07
Switzerland,Malta,35208.33
Switzerland,Mexico,1987.94
Switzerland,Moldova,73276.48
Switzerland,Morocco,28060326.21
Switzerland,Netherlands,1824273.2999999998
Switzerland,Norway,3648.14
Switzerland,Pakistan,9857.93
Switzerland,Philippines,568573.2
Switzerland,Poland,899317.63
Switzerland,Portugal,21793.760000000002
Switzerland,Romania,224408.62
Switzerland,Russia,5757908.390000001
Switzerland,Serbia,62585.16
Switzerland,Sierra Leone,9022.11
Switzerland,Singapore,31994.02
Switzerland,Slovakia,29889.37
Switzerland,Slovenia,96643.59
Switzerland,South Africa,20.11
Switzerland,South Korea,25543.350000000002
Switzerland,Spain,721664.29
Switzerland,Sri Lanka,2567.39
Switzerland,St Vincent and the Grenadines,35164.51
Switzerland,Sweden,18127.38
Switzerland,Thailand,15438.93
Switzerland,Turkey,11555.25
Switzerland,Ukraine,117179.75
Switzerland,United Arab Emirates,13835.369999999999
Switzerland,United Kingdom,1613989.96
Switzerland,Vatican City,25132.04
Switzerland,Venezuela,2318.41
Switzerland,Vietnam,5032.28
Syria,Algeria,63545.36
Syria,Antigua and Barbuda,4006.24
Syria,Armenia,154.28
Syria,Australia,12420.53
Syria,Bahrain,143460.2
Syria,Bulgaria,813.18
Syria,Chile,616.91
Syria,Cyprus,1990.5700000000002
Syria,Côte d'Ivoire,364.34000000000003
Syria,Denmark,64.94
Syria,Egypt,1839711.4000000001
Syria,Germany,9312.58
Syria,Hong Kong SAR,6049189.390000001
Syria,Iceland,150.01
Syria,Iraq,5659412.63
Syria,Jordan,3346908.33
Syria,Kuwait,162982.31
Syria,Lebanon,5380247.14
Syria,Malaysia,22753.66
Syria,Moldova,13736.919999999998
Syria,New Zealand,20903.809999999998
Syria,Niger,25107.04
Syria,Norway,9193.01
Syria,Oman,22085.0
Syria,Pakistan,196.64
Syria,Paraguay,387.97
Syria,Qatar,651.38
Syria,Romania,4516.780000000001
Syria,Russia,2007.5
Syria,Saudi Arabia,704954.34
Syria,Senegal,33631.3
Syria,South Africa,2883.71
Syria,Tanzania,105.32
Syria,Uganda,235.72
Syria,United Arab Emirates,634744.62
Syria,Yemen,23346.97
São Tomé and Príncipe,France,263.89
São Tomé and Príncipe,Gabon,189.12
São Tomé and Príncipe,Guatemala,2190.08
Taiwan,American Samoa,43278.15
Taiwan,Angola,997.2199999999999
Taiwan,Argentina,98228.91
Taiwan,Aruba,93.76
Taiwan,Australia,6574834.63
Taiwan,Austria,75626.81999999999
Taiwan,Belgium,2539.63
Taiwan,Belize,4749.84
Taiwan,British Virgin Islands,1547.38
Taiwan,Brunei,537832.6900000001
Taiwan,Burkina Faso,121.02
Taiwan,Cambodia,90913.01999999999
Taiwan,Canada,134598.91999999998
Taiwan,Chad,36.31
Taiwan,Chile,42014.520000000004
Taiwan,China (mainland),21815760.23
Taiwan,Costa Rica,271.46
Taiwan,Côte d'Ivoire,402.39
Taiwan,Denmark,86021.16
Taiwan,Dominican Republic,1744.81
Taiwan,El Salvador,188.85
Taiwan,Eswatini,634.48
Taiwan,Fiji,304613.57
Taiwan,France,9588.07
Taiwan,French Polynesia,51817.31
Taiwan,"Gambia, The",2816.81
Taiwan,Germany,2556978.17
Taiwan,Ghana,50435.520000000004
Taiwan,Guam,6264.1
Taiwan,Guatemala,721.79
Taiwan,Guinea,566864.6
Taiwan,Haiti,469.44
Taiwan,Hong Kong SAR,146750916.57
Taiwan,Iceland,7731.62
Taiwan,India,1029.83
Taiwan,Indonesia,59738.880000000005
Taiwan,Ireland,44920.0
Taiwan,Italy,14116.8
Taiwan,Japan,143583308.51
Taiwan,Jordan,6032.37
Taiwan,Kiribati,2883.68
Taiwan,Lesotho,90.1
Taiwan,Lithuania,31.53
Taiwan,Macao SAR,5215283.459999999
Taiwan,Malaysia,1308452.23
Taiwan,Marshall Islands,295513.74
Taiwan,Mauritius,138860.78
Taiwan,Mexico,2457.11
Taiwan,Micronesia,55121.86
Taiwan,Mongolia,75.13
Taiwan,Mozambique,335.93
Taiwan,Myanmar,1317966.72
Taiwan,Namibia,8263.94
Taiwan,Nauru,80532.24
Taiwan,Netherlands,210671.77000000002
Taiwan,Netherlands Antilles,414.47
Taiwan,New Zealand,2384481.37
Taiwan,Nicaragua,9492.9
Taiwan,Nigeria,8400.439999999999
Taiwan,Northern Mariana Islands,63.2
Taiwan,Oman,3957.29
Taiwan,Palau,1723.08
Taiwan,Panama,46992.14
Taiwan,Papua New Guinea,770.34
Taiwan,Paraguay,36405.29
Taiwan,Philippines,1864519.87
Taiwan,Poland,50126.77
Taiwan,Senegal,82736.48
Taiwan,Singapore,4000692.28
Taiwan,Solomon Islands,30311.35
Taiwan,South Africa,332422.38
Taiwan,South Korea,16859.789999999997
Taiwan,Sri Lanka,65053.67
Taiwan,St Kitts and Nevis,4810.91
Taiwan,St Lucia,82.85
Taiwan,St Vincent and the Grenadines,19.87
Taiwan,Sudan,103.44
Taiwan,Suriname,4525.86
Taiwan,Sweden,62148.97
Taiwan,Switzerland,7115.04
Taiwan,São Tomé and Príncipe,484.02
Taiwan,Thailand,82447.97
Taiwan,Tonga,10469.35
Taiwan,Trinidad and Tobago,607248.62
Taiwan,Tuvalu,343.69
Taiwan,United Arab Emirates,58787.340000000004
Taiwan,United Kingdom,13954.82
Taiwan,United States,7256.97
Taiwan,Uruguay,26590.71
Taiwan,Vanuatu,4977.679999999999
Taiwan,Vietnam,2386571.98
Tajikistan,Bahamas,14130848.14
Tajikistan,Georgia,26930.06
Tajikistan,Japan,24799.74
Tajikistan,Kyrgyzstan,25384.489999999998
Tajikistan,Lithuania,36055.05
Tajikistan,United Arab Emirates,413.0
Tajikistan,Uzbekistan,422206.76
Tanzania,Bahrain,60513.0
Tanzania,Burundi,17944.28
Tanzania,Cameroon,15.0
Tanzania,Comoros,223235.06
Tanzania,"Congo, D.R.",220427.24
Tanzania,Egypt,1045544.29
Tanzania,Ethiopia,11116.349999999999
Tanzania,Ghana,68.75
Tanzania,Hong Kong SAR,3533657.5000000005
Tanzania,Iraq,2170109.42
Tanzania,Israel,107242.04
Tanzania,Kenya,77700.76000000001
Tanzania,Malawi,619909.57
Tanzania,Mozambique,149891.46
Tanzania,Oman,1628507.95
Tanzania,Rwanda,78239.8
Tanzania,Singapore,40.55
Tanzania,Sudan,17.64
Tanzania,Vietnam,729201.7999999999
Thailand,Afghanistan,191.22
Thailand,Albania,4.38
Thailand,Andorra,106.02
Thailand,Angola,132779.02
Thailand,Australia,58206042.78
Thailand,Austria,13954681.51
Thailand,Bahrain,2899591.1700000004
Thailand,Bangladesh,60889.62999999999
Thailand,Barbados,82986.6
Thailand,Belgium,195614720.93
Thailand,Bhutan,20493.15
Thailand,Brunei,237607.89
Thailand,Bulgaria,6156.94
Thailand,Cambodia,263391247.73
Thailand,Canada,384457650.63
Thailand,Chile,333539.8
Thailand,China (mainland),4612966.89
Thailand,Cook Islands,11619.29
Thailand,Croatia,8063.98
Thailand,Cyprus,409536.48
Thailand,Czechia,700487.06
Thailand,Denmark,47606197.06
Thailand,Dominica,1090.68
Thailand,Egypt,973.99
Thailand,Eswatini,33045.61
Thailand,Ethiopia,81891.1
Thailand,Fiji,657.56
Thailand,Finland,31856216.130000003
Thailand,France,265883080.32
Thailand,French Polynesia,130602.05
Thailand,Gabon,472848.99
Thailand,Germany,1430069138.74
Thailand,Ghana,63462.97
Thailand,Greece,852422.53
Thailand,Greenland,60.11
Thailand,Guatemala,1875.5
Thailand,Guinea,24686.97
Thailand,Haiti,17419.39
Thailand,Heard Island and McDonald Islands,378.77
Thailand,Honduras,2071.0
Thailand,Hong Kong SAR,538437957.7
Thailand,Hungary,4380.13
Thailand,Iceland,8186608.52
Thailand,India,2393874.06
Thailand,Indonesia,181289.1
Thailand,Iran,144497.78
Thailand,Iraq,311108.61
Thailand,Ireland,433192619.93
Thailand,Israel,33688.48
Thailand,Italy,1731148.07
Thailand,Japan,19162158567.59
Thailand,Jordan,41956.68
Thailand,Kazakhstan,606.71
Thailand,Kenya,75114.45999999999
Thailand,Kuwait,490808.24
Thailand,Laos,205168928.42
Thailand,Lebanon,240357.97
Thailand,Libya,67931.40999999999
Thailand,Macao SAR,55239.12
Thailand,Malaysia,5198007.85
Thailand,Maldives,2189461.17
Thailand,Mali,1723.16
Thailand,Malta,910422.14
Thailand,Mauritius,1144330.5499999998
Thailand,Mexico,1408.1399999999999
Thailand,Moldova,90.2
Thailand,Mongolia,16.5
Thailand,Montenegro,201.4
Thailand,Morocco,670086.51
Thailand,Myanmar,95195314.06
Thailand,Namibia,82193.71
Thailand,Nepal,901067.31
Thailand,Netherlands,2455626208.58
Thailand,Netherlands Antilles,14.68
Thailand,New Zealand,36065162.12
Thailand,Nicaragua,2525.0399999999995
Thailand,Nigeria,55666.07
Thailand,North Korea,26501418.06
Thailand,Norway,21539424.78
Thailand,Oman,2133331.75
Thailand,"Other Europe, nes.",60.61
Thailand,Pakistan,8620.33
Thailand,Papua New Guinea,32556.0
Thailand,Paraguay,140180.87
Thailand,Philippines,45674699.910000004
Thailand,Poland,320157.66000000003
Thailand,Portugal,542815.38
Thailand,Qatar,9385828.469999999
Thailand,Romania,3238069.8499999996
Thailand,Russia,3322702.09
Thailand,Réunion,7909632.25
Thailand,Saudi Arabia,7788514.09
Thailand,Senegal,262468.23
Thailand,Serbia,16501.74
Thailand,Seychelles,227525.31
Thailand,Singapore,948190582.96
Thailand,Slovakia,658245.0
Thailand,South Africa,9710427.39
Thailand,South Korea,970334131.78
Thailand,Spain,8210562.33
Thailand,Sri Lanka,220858.64
Thailand,Sudan,19641.969999999998
Thailand,Sweden,173811587.88
Thailand,Switzerland,57322759.440000005
Thailand,Syria,56619.5
Thailand,Taiwan,3152771.48
Thailand,Turkey,64350.31
Thailand,Turkmenistan,19739.98
Thailand,Uganda,58019.16
Thailand,United Arab Emirates,119463581.49
Thailand,United Kingdom,8933335060.88
Thailand,United States,960232.8300000001
Thailand,Vanuatu,3.49
Thailand,Vietnam,28011391.65
Thailand,Western Samoa,61140.39
Thailand,Yemen,54316.51
Thailand,Zambia,95.52
Togo,Benin,971970.46
Togo,Burkina Faso,21772.010000000002
Togo,"Congo, Republic of the",16532.8
Togo,Egypt,1792668.94
Togo,Equatorial Guinea,2542.64
Togo,Gabon,920060.4500000001
Togo,Ghana,681210.3
Togo,Hong Kong SAR,14382.48
Togo,Ireland,66986.97
Togo,Mali,4458.28
Togo,Mauritius,3657.92
Togo,Niger,3068.32
Togo,Seychelles,1817.52
Togo,São Tomé and Príncipe,3901.28
Tokelau,Austria,180.96
Tokelau,Bahrain,2479.48
Tokelau,Bangladesh,639.04
Tokelau,France,391.14
Tokelau,Ghana,201.02
Tokelau,Mauritius,31934.34
Tokelau,Nigeria,101.52
Tokelau,Sudan,242426.56
Tonga,Bahamas,335.36
Tonga,Fiji,57.0
Tonga,Spain,401.95
Trinidad and Tobago,Anguilla,987.95
Trinidad and Tobago,Antigua and Barbuda,429895.51
Trinidad and Tobago,Aruba,10503.92
Trinidad and Tobago,Bahamas,73.4
Trinidad and Tobago,Barbados,6740634.17
Trinidad and Tobago,Belize,1391149.18
Trinidad and Tobago,Bermuda,24158.16
Trinidad and Tobago,British Virgin Islands,190624.99
Trinidad and Tobago,Canada,81159.74999999999
Trinidad and Tobago,Dominica,1860851.68
Trinidad and Tobago,France,1414.71
Trinidad and Tobago,Ghana,88.03
Trinidad and Tobago,Grenada,8105773.95
Trinidad and Tobago,Guyana,26295455.62
Trinidad and Tobago,Honduras,38199.48
Trinidad and Tobago,Jamaica,5611060.18
Trinidad and Tobago,Liberia,19222.649999999998
Trinidad and Tobago,Marshall Islands,23133.93
Trinidad and Tobago,Montserrat,91243.96
Trinidad and Tobago,Netherlands Antilles,50184.729999999996
Trinidad and Tobago,Panama,1920099.2
Trinidad and Tobago,Singapore,25298.79
Trinidad and Tobago,St Kitts and Nevis,60622.189999999995
Trinidad and Tobago,St Lucia,9720789.07
Trinidad and Tobago,St Maarten,10338.18
Trinidad and Tobago,St Vincent and the Grenadines,5904716.87
Trinidad and Tobago,Suriname,7599847.63
Trinidad and Tobago,Vanuatu,5182.04
Tunisia,Algeria,135677.51
Tunisia,Armenia,9600.03
Tunisia,Austria,2010.31
Tunisia,Bahrain,80627.68
Tunisia,Belgium,18.96
Tunisia,Benin,563.88
Tunisia,Cameroon,22289.16
Tunisia,Comoros,10492.22
Tunisia,Côte d'Ivoire,313677.92
Tunisia,Egypt,741359.27
Tunisia,Equatorial Guinea,20153.94
Tunisia,France,4169.24
Tunisia,Gabon,742441.29
Tunisia,"Gambia, The",547.16
Tunisia,Georgia,55735.85
Tunisia,Ghana,50623.32
Tunisia,Guinea,49896.03
Tunisia,Guinea-Bissau,3477.36
Tunisia,Hong Kong SAR,1321339.67
Tunisia,Hungary,251.49
Tunisia,Indonesia,129.2
Tunisia,Ireland,4.65
Tunisia,Italy,72118.99
Tunisia,Jordan,160483.8
Tunisia,Kuwait,498.5
Tunisia,Liberia,16243.32
Tunisia,Libya,2336273.95
Tunisia,Mali,217595.11
Tunisia,Mauritania,108349.90000000001
Tunisia,Morocco,55193.990000000005
Tunisia,Netherlands,108.97999999999999
Tunisia,Niger,2646.36
Tunisia,Poland,123.64
Tunisia,Qatar,505470.49
Tunisia,Romania,161.74
Tunisia,Russia,550260.5599999999
Tunisia,Saudi Arabia,894278.18
Tunisia,Senegal,2832519.02
Tunisia,Seychelles,139.88
Tunisia,South Korea,48.65000000000001
Tunisia,Switzerland,126.95
Tunisia,Tanzania,268.16
Tunisia,Togo,6535.32
Tunisia,Turkey,6.45
Tunisia,United Arab Emirates,1595.87
Turkey,Afghanistan,4712762.95
Turkey,Albania,734474.22
Turkey,Algeria,262908.33999999997
Turkey,Angola,5237036.19
Turkey,Antigua and Barbuda,679008.61
Turkey,Argentina,197.85
Turkey,Australia,132953.62
Turkey,Austria,14433367.98
Turkey,Azerbaijan,37236066.37
Turkey,Bahamas,1647040.43
Turkey,Bahrain,3865021.69
Turkey,Bangladesh,709669.53
Turkey,Barbados,119826.66
Turkey,Belarus,10092.94
Turkey,Belgium,1204979.47
Turkey,Belize,505617.38
Turkey,Benin,383427.58999999997
Turkey,Bermuda,44620.14
Turkey,Bolivia,650.76
Turkey,Bosnia and Herzegovina,2899372.8
Turkey,British Virgin Islands,1590.3600000000001
Turkey,Brunei,162.51
Turkey,Bulgaria,384557.2
Turkey,Burkina Faso,70844.95
Turkey,Cambodia,9426.1
Turkey,Cameroon,44946.18
Turkey,Canada,291526.18
Turkey,Cape Verde,140357.16
Turkey,Cayman Islands,245574.64
Turkey,Central African Republic,33812.15
Turkey,Chad,7774.28
Turkey,Chile,2260.96
Turkey,China (mainland),2265609.79
Turkey,Comoros,173796.4
Turkey,"Congo, D.R.",901658.08
Turkey,"Congo, Republic of the",1001396.4899999999
Turkey,Cook Islands,225485.01
Turkey,Croatia,494790.2
Turkey,Cuba,64345.07
Turkey,Curacao,5242.24
Turkey,Cyprus,103551690.05
Turkey,Czechia,197773.72
Turkey,Côte d'Ivoire,452526.37000000005
Turkey,Denmark,4991.929999999999
Turkey,Djibouti,479954.67
Turkey,Dominica,24753.96
Turkey,Dominican Republic,2081.87
Turkey,East Timor,102135.67
Turkey,Ecuador,11.71
Turkey,Egypt,1144817.3699999999
Turkey,Equatorial Guinea,1462072.1099999999
Turkey,Eritrea,2109.27
Turkey,Estonia,75900.18
Turkey,Ethiopia,984614.53
Turkey,Faroe Islands,1501.8
Turkey,France,22919237.32
Turkey,Gabon,2005513.28
Turkey,"Gambia, The",9199449.44
Turkey,Gaza Strip,247195.15
Turkey,Georgia,12775515.96
Turkey,Germany,1586840.03
Turkey,Ghana,2852060.32
Turkey,Gibraltar,87881.64
Turkey,Greece,2352773.61
Turkey,Grenada,21.14
Turkey,Guinea,9638108.28
Turkey,Guinea-Bissau,457788.32
Turkey,Guyana,111716.76000000001
Turkey,Haiti,1124091.88
Turkey,Honduras,3832.5
Turkey,Hong Kong SAR,23491150.91
Turkey,Hungary,297209.85
Turkey,Iceland,747.83
Turkey,India,47322.49
Turkey,Indonesia,19504.569999999996
Turkey,Iran,662800.52
Turkey,Iraq,502608749.04
Turkey,Ireland,407432.52
Turkey,Israel,1076274.5599999998
Turkey,Italy,5873640.11
Turkey,Jamaica,344.65000000000003
Turkey,Japan,391477.51
Turkey,Jordan,5454018.07
Turkey,Kazakhstan,782114.09
Turkey,Kenya,20625.57
Turkey,Kosovo,13674061.66
Turkey,Kuwait,30456214.33
Turkey,Kyrgyzstan,2274857.98
Turkey,Laos,144923.95
Turkey,Latvia,53558.03
Turkey,Lebanon,16170071.45
Turkey,Liberia,9868099.02
Turkey,Libya,6850152.11
Turkey,Lithuania,200659.59
Turkey,Luxembourg,25.2
Turkey,"Macedonia, North",159621.68
Turkey,Malaysia,105034.87999999999
Turkey,Maldives,1142696.28
Turkey,Mali,3482489.7199999997
Turkey,Malta,7155093.33
Turkey,Marshall Islands,6372728.0600000005
Turkey,Mauritania,698507.8699999999
Turkey,Mauritius,11274532.09
Turkey,Mayotte,43349.24
Turkey,Mexico,9342.960000000001
Turkey,Moldova,151512.07
Turkey,Mongolia,10131.09
Turkey,Montenegro,14590.81
Turkey,Morocco,3735737.58
Turkey,Mozambique,2272718.02
Turkey,Myanmar,846735.4099999999
Turkey,Namibia,66907.71
Turkey,Netherlands,238207.30000000002
Turkey,New Zealand,1139.39
Turkey,Niger,116738.68000000001
Turkey,Nigeria,1751399.58
Turkey,North Korea,1184.42
Turkey,Norway,66257.55
Turkey,Oman,5872885.4
Turkey,"Other Europe, nes.",207962.91
Turkey,Pakistan,5223001.699999999
Turkey,Palau,87899.85
Turkey,Panama,5723220.05
Turkey,Philippines,611457.94
Turkey,Poland,108105.64000000001
Turkey,Qatar,59790462.0
Turkey,Romania,267996.47000000003
Turkey,Russia,1571240.27
Turkey,Rwanda,10995.71
Turkey,Saudi Arabia,14723075.27
Turkey,Senegal,15751238.77
Turkey,Serbia,46442.950000000004
Turkey,Seychelles,385641.02
Turkey,Sierra Leone,1185755.34
Turkey,Singapore,6367336.43
Turkey,Slovakia,13.45
Turkey,Slovenia,65787.7
Turkey,Solomon Islands,1310.1100000000001
Turkey,Somalia,708536.85
Turkey,South Africa,66638.45
Turkey,South Korea,920.67
Turkey,Sri Lanka,4206.68
Turkey,St Kitts and Nevis,94272.78
Turkey,St Maarten,569.4
Turkey,St Vincent and the Grenadines,144264.8
Turkey,Sudan,112643.95
Turkey,Suriname,304292.34
Turkey,Sweden,695979.59
Turkey,Switzerland,18871.33
Turkey,Syria,96314943.84
Turkey,São Tomé and Príncipe,558411.1900000001
Turkey,Taiwan,451109.62
Turkey,Tajikistan,3274865.08
Turkey,Tanzania,764467.27
Turkey,Thailand,6699623.45
Turkey,Togo,465253.14
Turkey,Tonga,81928.26
Turkey,Trinidad and Tobago,708.46
Turkey,Tunisia,2798.73
Turkey,Turkmenistan,9686696.46
Turkey,Tuvalu,29534.36
Turkey,Uganda,1087.8600000000001
Turkey,Ukraine,4847740.920000001
Turkey,United Arab Emirates,52663927.93
Turkey,United Kingdom,4824.91
Turkey,United States,58227.69
Turkey,Uzbekistan,964728.23
Turkey,Vanuatu,76044.34
Turkey,Venezuela,21649983.25
Turkey,Vietnam,9962774.86
Turkey,Western Samoa,32193.170000000002
Turkey,Yemen,169781.25999999998
Turkey,Zambia,42380.46000000001
Turkmenistan,Austria,29489.6
Turkmenistan,Azerbaijan,37888.229999999996
Turkmenistan,Georgia,104606.81
Turkmenistan,Ghana,7124.98
Turkmenistan,Hong Kong SAR,5117.09
Turkmenistan,Latvia,34616.31
Turkmenistan,Poland,49629.84
Turkmenistan,Turkey,177617.04
Turkmenistan,United Arab Emirates,22781.88
Turks and Caicos Islands,Jamaica,135329.24
Turks and Caicos Islands,Kuwait,1455.17
Turks and Caicos Islands,Mozambique,22082.03
Turks and Caicos Islands,Seychelles,6595.96
Turks and Caicos Islands,Switzerland,405.27
Tuvalu,France,555.1
Tuvalu,Kiribati,58.88
Tuvalu,Seychelles,996.8199999999999
Tuvalu,St Kitts and Nevis,356.24
US Miscellaneous Pacific Islands,Angola,41.64
US Miscellaneous Pacific Islands,Bermuda,7803.74
US Miscellaneous Pacific Islands,Ireland,1.27
US Miscellaneous Pacific Islands,Montserrat,6371.25
US Miscellaneous Pacific Islands,Pakistan,493.52
US Miscellaneous Pacific Islands,Rwanda,422.93
US Miscellaneous Pacific Islands,Seychelles,7742.570000000001
US Miscellaneous Pacific Islands,St Kitts and Nevis,59196.049999999996
US Miscellaneous Pacific Islands,Trinidad and Tobago,8233.0
Uganda,Austria,9346.91
Uganda,Bahrain,5615.72
Uganda,Barbados,173962.32
Uganda,Burundi,385286.42000000004
Uganda,Canada,5851.9800000000005
Uganda,Cape Verde,13053.0
Uganda,Central African Republic,11968.830000000002
Uganda,"Congo, D.R.",2398945.2600000002
Uganda,"Congo, Republic of the",393163.95999999996
Uganda,Côte d'Ivoire,74860.52
Uganda,Denmark,3068.7
Uganda,Egypt,144849.66
Uganda,Hong Kong SAR,124435.5
Uganda,Macao SAR,998.52
Uganda,Malaysia,72469.01
Uganda,Malta,3809.71
Uganda,Qatar,71378.97
Uganda,Rwanda,175552.08
Uganda,Senegal,12925.33
Uganda,Somalia,72981.92
Uganda,South Africa,162844.07
Uganda,South Sudan,1101653.4
Uganda,Sudan,6396340.6
Uganda,Tanzania,23718.19
Uganda,Thailand,290.76
Uganda,United Arab Emirates,42.839999999999996
Uganda,Vietnam,1361309.51
Ukraine,Afghanistan,109242.07
Ukraine,Albania,1440229.29
Ukraine,Angola,1300104.75
Ukraine,Anguilla,606.03
Ukraine,Antigua and Barbuda,9996.92
Ukraine,Armenia,16793905.92
Ukraine,Aruba,26.21
Ukraine,Austria,310367.08
Ukraine,Azerbaijan,142366572.8
Ukraine,Bahamas,14732.36
Ukraine,Bahrain,15079.23
Ukraine,Barbados,1533.85
Ukraine,Belarus,101208380.38
Ukraine,Belize,36353.72
Ukraine,Benin,34873.24
Ukraine,Bermuda,2518.16
Ukraine,British Virgin Islands,83166.73
Ukraine,Bulgaria,192214.43
Ukraine,Burundi,74.59
Ukraine,Cambodia,18294.73
Ukraine,Cameroon,42092.36
Ukraine,Canada,52761.549999999996
Ukraine,Cape Verde,245173.29000000004
Ukraine,Cayman Islands,9354.73
Ukraine,Chad,193873.05
Ukraine,China (mainland),87503660.89
Ukraine,Comoros,83753.11
Ukraine,"Congo, D.R.",351950.43
Ukraine,"Congo, Republic of the",104253.59
Ukraine,Cook Islands,5648.01
Ukraine,Cuba,1037.34
Ukraine,Czechia,56.63
Ukraine,Côte d'Ivoire,112815.35
Ukraine,Denmark,64.34
Ukraine,Dominica,3438.07
Ukraine,Dominican Republic,646.0
Ukraine,Egypt,6646947.3
Ukraine,Equatorial Guinea,612873.57
Ukraine,Estonia,34.97
Ukraine,Faroe Islands,6.69
